Content ID,User ID,Type,Datetime,Score,Category,Content type
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,30a7de62-d6a1-47d6-963f-0724adf18c4b,worried,11-09-2020,12,healthy eating,video
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,aa71ef91-252d-4c99-92ad-cf617f09fced,peeking,23-10-2020,35,healthy eating,video
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,1ee25417-3648-4220-9b8f-fc82d1ef450c,like,19-03-2021,50,healthy eating,video
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,b870b764-7447-4990-a8d4-024d33e0e67d,interested,30-06-2020,30,healthy eating,video
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,38cceae3-14e0-49bb-8087-f6f210a2053a,dislike,25-04-2021,10,healthy eating,video
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,48bed4d7-0329-472c-96d9-b23a103eb834,peeking,27-12-2020,35,healthy eating,video
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,aab5b5d2-682b-4b27-89ae-cf7803f76786,scared,16-09-2020,15,healthy eating,video
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,15cf4392-8541-422b-8957-a9c0380c11d9,worried,21-08-2020,12,healthy eating,video
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,89572273-761e-46f3-8b99-1689d98aac90,like,17-05-2021,50,healthy eating,video
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,9e9cf8e7-6731-47da-bc0f-3a487e835586,like,06-07-2020,50,healthy eating,video
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,3d13e0d3-e765-4065-9221-3f864689b9e0,like,14-06-2021,50,healthy eating,video
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,2af7f476-41b6-4147-aac7-0bbcb5043895,peeking,14-09-2020,35,healthy eating,video
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,c5d04879-87bd-4950-9e63-334382ef53af,like,09-09-2020,50,healthy eating,video
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,052faed2-37ac-4a2c-ba6f-2657322e4fa5,indifferent,10-08-2020,20,healthy eating,video
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,bec3a622-1373-49c2-9d57-e0281c34f5cf,worried,24-10-2020,12,healthy eating,video
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,f8926cfa-7036-4929-b5db-925c26daea1a,super love,23-02-2021,75,healthy eating,video
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,ce7c338c-cad4-408f-895b-510ca73a388b,hate,06-09-2020,5,healthy eating,video
9522ddea-8e07-4a2a-a001-25e4a534b8f6,2546684f-0387-4c46-b19b-9a5ddb2ef221,interested,08-06-2021,30,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,163daa38-8b77-48c9-9af6-37a6c1447ac2,love,26-11-2020,65,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,b143cd2b-20b1-4e9c-9bb7-cfb359b33d01,heart,30-10-2020,60,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,987b33de-7307-48c1-b34a-6c6806d7af67,worried,17-08-2020,12,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,2af7f476-41b6-4147-aac7-0bbcb5043895,peeking,06-04-2021,35,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,2f112802-2501-45b5-a9d9-470cda6ef23e,disgust,08-03-2021,0,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,9fbae7e6-65a9-4753-8db9-5f7855b6a540,disgust,21-05-2021,0,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,90e2caab-9daa-4bf0-8104-c25e6c70c59d,love,22-06-2020,65,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,2129de92-ee91-425f-a854-07c553ee0b74,like,28-07-2020,50,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,bcdf88dc-2a52-4716-bc24-a1b46040c8ce,scared,12-01-2021,15,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,30be2156-59d1-451e-beea-1a3690200a2b,love,15-06-2021,65,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,e3417115-6e56-4f55-a4ae-70353582a8c4,peeking,29-05-2021,35,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,80c9ce48-46f9-4f5e-b3ca-3b698fc2e949,worried,12-01-2021,12,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,like,16-02-2021,50,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,108fc1be-9c15-440a-9cab-634c3f414dcc,disgust,17-07-2020,0,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,2026ccb6-77b2-494c-9b6b-a5d32aa86776,like,08-05-2021,50,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,fc17ca61-7c66-4ceb-8504-32f58b438b45,super love,17-04-2021,75,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,ae4eaf32-9db8-457d-ad58-1c4fad4b7eff,super love,25-07-2020,75,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,a58444bc-a23e-40a1-b09d-0f90bd5cd6b3,worried,06-07-2020,12,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,80c36ce2-2cef-4a47-a563-d2a60a2b1825,intrigued,14-12-2020,45,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,8d3661fd-d953-4c1b-857d-82b3e34f569e,hate,30-07-2020,5,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,57617bf3-b7d0-49cb-8d88-7d8346656397,scared,16-01-2021,15,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,425b7021-0409-4358-af39-2bff14197d0a,hate,01-06-2021,5,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,70848bd7-6cd5-4686-b22b-a9afb05541a5,want,20-01-2021,70,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,248a8f9f-10ac-4786-adfb-d0c3dd4e4b97,interested,30-07-2020,30,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,808f5b0d-17e3-44e1-b58e-7f35ebabaff2,interested,02-03-2021,30,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,95f4bf3f-7eb7-429a-9f48-0f7cbdf0beaa,hate,13-04-2021,5,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,13c06e7e-833d-47eb-a790-5e09ccfd8d2c,intrigued,23-09-2020,45,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,fd4da61a-5102-4311-8b9f-2ec57bfac6b1,disgust,02-02-2021,0,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,33c1cee6-ae56-4f8e-84fc-ee0a4b7bbf4c,disgust,29-01-2021,0,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,58fc0c8b-f669-4ee3-9a92-6d4290d85277,worried,11-07-2020,12,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,15e325b1-c221-4bf8-8010-18d76b03646e,heart,18-06-2020,60,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,13f0db8a-152a-496f-a6e8-1ed6a90b8788,indifferent,19-03-2021,20,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,fa3e42f0-71d8-455f-b024-e52d5c27a145,want,21-09-2020,70,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,4bc62825-3109-4796-9465-1bf853165347,indifferent,30-07-2020,20,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,109782f9-4141-4d5a-826f-9a4ea672f65b,disgust,23-12-2020,0,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,69fcad9e-45a9-4189-b7e1-96b26c57c542,love,29-03-2021,65,technology,GIF
9522ddea-8e07-4a2a-a001-25e4a534b8f6,e8493c32-7f6f-4e57-a691-cf0df6f015c9,love,08-10-2020,65,technology,GIF
8477eb49-08fd-44c3-a238-a13ee8cc5be8,274ac4ac-395a-4f70-90e5-9771ac3db11b,love,19-05-2021,65,food,audio
8477eb49-08fd-44c3-a238-a13ee8cc5be8,3ae50cc3-39cc-440a-8e31-3215011f2762,peeking,28-11-2020,35,food,audio
8477eb49-08fd-44c3-a238-a13ee8cc5be8,1a1be722-70b0-47e0-a737-1700cffa1e6d,dislike,28-08-2020,10,food,audio
8477eb49-08fd-44c3-a238-a13ee8cc5be8,9dcb5fd8-9e7f-40d3-bd1d-edf33ecf6388,peeking,02-11-2020,35,food,audio
8477eb49-08fd-44c3-a238-a13ee8cc5be8,06a8036a-6e4c-4b15-a6c8-ca74ac11ea73,scared,01-03-2021,15,food,audio
8477eb49-08fd-44c3-a238-a13ee8cc5be8,a8d09ab9-44c6-493c-afdf-93888822a4b0,scared,16-11-2020,15,food,audio
8477eb49-08fd-44c3-a238-a13ee8cc5be8,5ad56e97-58f6-4e66-9b8f-5c16358a9a97,interested,22-03-2021,30,food,audio
8477eb49-08fd-44c3-a238-a13ee8cc5be8,007a1366-a46f-40f1-9ba5-01245aeaf20f,heart,30-10-2020,60,food,audio
8477eb49-08fd-44c3-a238-a13ee8cc5be8,bcdf88dc-2a52-4716-bc24-a1b46040c8ce,disgust,29-04-2021,0,food,audio
8477eb49-08fd-44c3-a238-a13ee8cc5be8,d9aab962-e964-4afd-83ee-abda0865da67,intrigued,02-03-2021,45,food,audio
b85e1b0d-1018-4a65-a709-4ac5323e06d9,90e2caab-9daa-4bf0-8104-c25e6c70c59d,heart,14-12-2020,60,fitness,video
b85e1b0d-1018-4a65-a709-4ac5323e06d9,a4fd7920-9edf-4930-84bd-7a38b3bf9cec,intrigued,03-01-2021,45,fitness,video
b85e1b0d-1018-4a65-a709-4ac5323e06d9,38cceae3-14e0-49bb-8087-f6f210a2053a,interested,09-02-2021,30,fitness,video
b85e1b0d-1018-4a65-a709-4ac5323e06d9,fb4654ff-ce23-4a77-b52a-50f8948b5664,indifferent,13-08-2020,20,fitness,video
b85e1b0d-1018-4a65-a709-4ac5323e06d9,15cf4392-8541-422b-8957-a9c0380c11d9,like,20-08-2020,50,fitness,video
b85e1b0d-1018-4a65-a709-4ac5323e06d9,df1e7940-d514-40aa-af3a-e742792c4b5e,intrigued,06-01-2021,45,fitness,video
b85e1b0d-1018-4a65-a709-4ac5323e06d9,e74edcea-5db4-4412-a4ce-eb7c5adc314a,want,21-03-2021,70,fitness,video
b85e1b0d-1018-4a65-a709-4ac5323e06d9,311d7214-711f-4f66-bc9a-e835fa54ffb6,peeking,09-10-2020,35,fitness,video
b85e1b0d-1018-4a65-a709-4ac5323e06d9,08c64787-e47b-4a7f-b00b-5590eb5fbc3a,worried,15-10-2020,12,fitness,video
b85e1b0d-1018-4a65-a709-4ac5323e06d9,ddc4db8e-0000-48c4-8fdb-d32af87fb823,worried,31-10-2020,12,fitness,video
b85e1b0d-1018-4a65-a709-4ac5323e06d9,08c64787-e47b-4a7f-b00b-5590eb5fbc3a,like,25-10-2020,50,fitness,video
b85e1b0d-1018-4a65-a709-4ac5323e06d9,9e9cf8e7-6731-47da-bc0f-3a487e835586,worried,05-08-2020,12,fitness,video
b85e1b0d-1018-4a65-a709-4ac5323e06d9,324e384a-9963-4d17-94aa-21859ea85062,hate,07-06-2021,5,fitness,video
b85e1b0d-1018-4a65-a709-4ac5323e06d9,c5d04879-87bd-4950-9e63-334382ef53af,hate,01-08-2020,5,fitness,video
b85e1b0d-1018-4a65-a709-4ac5323e06d9,1ee25417-3648-4220-9b8f-fc82d1ef450c,interested,28-07-2020,30,fitness,video
b85e1b0d-1018-4a65-a709-4ac5323e06d9,163daa38-8b77-48c9-9af6-37a6c1447ac2,interested,15-11-2020,30,fitness,video
b85e1b0d-1018-4a65-a709-4ac5323e06d9,a1a9c0bd-785a-478f-a19e-9eb48fae0bd6,indifferent,07-11-2020,20,fitness,video
b85e1b0d-1018-4a65-a709-4ac5323e06d9,f4ed8f9c-5eac-4d77-a206-c60afda2921a,peeking,07-01-2021,35,fitness,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,fe37b2b4-ee09-4caf-aff5-fd15f6f083a1,super love,11-02-2021,75,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,922d93a7-d56a-4e74-b1bf-1e7bab42dcc4,interested,16-06-2021,30,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,super love,23-05-2021,75,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,2f112802-2501-45b5-a9d9-470cda6ef23e,disgust,08-09-2020,0,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,20d507a0-fdba-4c04-a30c-bd18273accdc,peeking,29-10-2020,35,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,33c1cee6-ae56-4f8e-84fc-ee0a4b7bbf4c,want,12-07-2020,70,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,4172c4ea-8fd9-4e50-bd2c-7020eab84f34,indifferent,30-09-2020,20,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,cf34e8ee-f508-47bc-baa1-bcc576e1084d,like,22-12-2020,50,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,bbe8f83c-af9c-4dab-b5fa-7925822e450d,indifferent,06-03-2021,20,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,worried,10-08-2020,12,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,2aae6657-1214-4119-8cde-6b0dc5cd5529,love,08-02-2021,65,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,afab7336-04d3-45fe-8917-0327c56e7435,heart,24-02-2021,60,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,75ef996f-dee4-47d9-87e2-9b58ebd76ff0,super love,10-02-2021,75,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,9be473d9-cfdf-4954-bae2-09b0555a8ebb,hate,12-04-2021,5,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,a92660de-2154-4694-a86e-88cb81c8ea95,intrigued,23-05-2021,45,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,3956593b-7739-426a-b7a5-e841c95a5df9,love,13-11-2020,65,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,6178d76a-af2e-4453-93ee-02ca23ed3fdc,love,26-08-2020,65,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,63e07d14-7bed-44b8-9cf0-4a7e9b2a99ea,hate,06-07-2020,5,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,3ae50cc3-39cc-440a-8e31-3215011f2762,scared,10-11-2020,15,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,941db1b1-270d-47f8-8a96-43f5a7481f03,intrigued,21-02-2021,45,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,72d2587e-8fae-4626-a73d-352e6465ba0f,like,25-11-2020,50,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,38cceae3-14e0-49bb-8087-f6f210a2053a,worried,19-06-2020,12,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,1e571af5-1796-424c-b744-a925897d44a3,intrigued,16-11-2020,45,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,7719b807-bf22-4b36-8f69-44d9a87d239b,like,19-02-2021,50,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,45064aca-5e28-4b1f-be64-202fc5e0daba,love,14-08-2020,65,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,77a7b81e-96f7-4e5a-92c7-5b07f7333913,hate,01-01-2021,5,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,94bf7864-a52e-405e-a729-9702bf79c234,interested,23-06-2020,30,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,intrigued,14-08-2020,45,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,e0e16358-f850-4085-bc5a-ed8e6a4b2ec1,dislike,15-03-2021,10,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,41b0ee09-2868-4c4b-a22d-b533a7fa46af,hate,03-05-2021,5,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,f25dc445-de4a-47ee-92a4-0ff29c56656d,heart,31-05-2021,60,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,11f207c2-0113-47e5-aa9a-df2c7b91ac75,love,10-12-2020,65,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,ef56931b-540b-4166-9090-73ae48ac8d97,dislike,17-02-2021,10,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,c43c2351-9591-4122-acdd-b521723d7292,like,25-10-2020,50,education,video
fbd8f70d-d62d-42e8-9508-9f5815ab578c,600118fa-e6f4-4d74-aeb6-936abbbf38a1,worried,17-11-2020,12,education,video
6dbd153c-5b69-4ffb-a869-6285fb0c764d,c1c53b8c-b6a8-4343-a369-4a0595a97807,love,30-09-2020,65,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,63e1cb43-d3dc-491a-af16-209c1c152c44,interested,14-02-2021,30,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,89572273-761e-46f3-8b99-1689d98aac90,peeking,18-12-2020,35,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,2019ba88-1967-43e6-9710-b17ade18afb3,like,22-04-2021,50,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,1ebc46fa-edd3-4dec-bb45-c124daf83512,disgust,12-12-2020,0,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,ef56931b-540b-4166-9090-73ae48ac8d97,intrigued,01-07-2020,45,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,73a9e869-62a6-4508-b146-20dc9de19276,worried,26-05-2021,12,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,f9ecf6a2-8402-43b3-bf22-8cd54394ea02,heart,17-03-2021,60,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,69f2735b-eee6-4fc1-a934-b31c20beb780,disgust,01-04-2021,0,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,4172c4ea-8fd9-4e50-bd2c-7020eab84f34,want,25-04-2021,70,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,b6d04982-1509-41ab-a700-b390d6cb4d02,want,08-05-2021,70,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,4edc3d1a-a7d9-4db6-89c3-f784d9954172,interested,27-02-2021,30,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,9e9cf8e7-6731-47da-bc0f-3a487e835586,interested,16-09-2020,30,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,love,11-05-2021,65,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,002cd824-10f2-447c-8d1c-940325a1cdf4,interested,18-04-2021,30,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,4edc3d1a-a7d9-4db6-89c3-f784d9954172,super love,30-03-2021,75,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,3e65775b-36e4-495d-9c45-28127fb3da5f,like,11-01-2021,50,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,6f2e20b4-5d7f-4345-b5a1-71a768ab8050,heart,16-09-2020,60,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,11f207c2-0113-47e5-aa9a-df2c7b91ac75,disgust,10-02-2021,0,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,b3a84639-5a4f-4c97-8ea8-2ac49882e27a,love,21-05-2021,65,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,3a752edf-f723-46a5-bffb-4a9ed6475546,hate,28-04-2021,5,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,9a5c1dcc-d26b-4303-b487-3075e7d34e02,worried,10-10-2020,12,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,1e6db00c-22dd-4ae9-80e3-95f7a88b18b8,intrigued,29-06-2020,45,technology,audio
6dbd153c-5b69-4ffb-a869-6285fb0c764d,9a5c1dcc-d26b-4303-b487-3075e7d34e02,like,03-09-2020,50,technology,audio
9108109e-c521-4528-9d90-4c804cbb866d,90898216-e580-46c0-8e79-f2df84a9676d,intrigued,02-02-2021,45,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,104c4dcb-70d5-4d87-b5b5-8b67205891fe,indifferent,26-08-2020,20,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,2026ccb6-77b2-494c-9b6b-a5d32aa86776,peeking,17-10-2020,35,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,98511140-45c4-4faa-9962-fea5ad618ea3,interested,07-04-2021,30,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,77908afa-eff6-49a9-b042-04fff799a0ff,disgust,27-06-2020,0,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,30a7de62-d6a1-47d6-963f-0724adf18c4b,interested,06-07-2020,30,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,fe37b2b4-ee09-4caf-aff5-fd15f6f083a1,love,18-08-2020,65,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,17bc2431-754a-46e8-81e2-32820d3fc612,peeking,02-04-2021,35,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,192a526b-4952-4bda-b659-4661dab12716,dislike,25-08-2020,10,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,1e571af5-1796-424c-b744-a925897d44a3,want,04-07-2020,70,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,948f7e9d-49bb-4770-bc9d-cb3fb65cca15,love,26-02-2021,65,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,26c9a1fc-78b0-460b-8931-cec1dc87aa0d,worried,12-08-2020,12,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,19fa2bc2-96ab-45b6-99de-1995c2bee330,heart,09-04-2021,60,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,e6a52b6a-20ec-4b09-bbb7-4a1138014985,peeking,06-07-2020,35,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,19fa2bc2-96ab-45b6-99de-1995c2bee330,want,02-10-2020,70,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,2ef20e99-8be8-4ab6-a817-83991f7a0fa3,scared,17-09-2020,15,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,95258c36-5b6b-4591-85ee-0c43f503c1d5,worried,15-04-2021,12,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,fe37b2b4-ee09-4caf-aff5-fd15f6f083a1,scared,04-07-2020,15,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,92c3576c-8634-42a8-8005-6e1ff8c207e8,scared,09-10-2020,15,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,0828c4e1-63ec-4121-aa07-eefd37954bb9,disgust,20-07-2020,0,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,3954373b-2411-4d3a-98ba-03bafc1a1a6d,hate,29-03-2021,5,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,55380131-13c6-4a5c-8826-ead0ea8895cc,love,02-12-2020,65,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,c07fd88f-9e7b-47eb-8477-8fcbffb7c5c8,peeking,30-06-2020,35,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,d27670c9-f85e-43e0-80a7-122cba908f10,intrigued,23-08-2020,45,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,d2e48a3d-aeca-4b36-8550-f8cbb10d09b8,interested,28-05-2021,30,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,acbac577-54c9-4476-af3c-a3241a3f4a19,want,08-11-2020,70,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,45064aca-5e28-4b1f-be64-202fc5e0daba,love,16-12-2020,65,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,4bc62825-3109-4796-9465-1bf853165347,super love,01-05-2021,75,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,5d33137a-3306-4d5f-8ab1-48d2446a12b0,heart,16-02-2021,60,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,want,13-07-2020,70,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,a4fd7920-9edf-4930-84bd-7a38b3bf9cec,peeking,24-03-2021,35,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,7d8c8c77-77a8-4743-b35f-349c0ac07866,worried,23-12-2020,12,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,40f15350-9ac3-4b6c-83c3-51cc7945dd01,scared,22-02-2021,15,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,241d5c6e-06c7-491b-b23e-f8d6ddc0240a,super love,26-08-2020,75,veganism,audio
9108109e-c521-4528-9d90-4c804cbb866d,b827588c-31b2-47f3-916a-a1dbf7987f50,want,20-10-2020,70,veganism,audio
fea9077f-2fe7-43bd-aaef-dc2619988d94,5b3b843e-7c66-4eac-82b6-8d6f7a19277c,interested,16-08-2020,30,culture,photo
fea9077f-2fe7-43bd-aaef-dc2619988d94,61d88e0e-c0e7-4352-85ad-555e464ff933,peeking,11-08-2020,35,culture,photo
fea9077f-2fe7-43bd-aaef-dc2619988d94,4fe420fa-a193-4408-bd5d-62a020233609,indifferent,10-06-2021,20,culture,photo
fea9077f-2fe7-43bd-aaef-dc2619988d94,cafa0d07-63be-4b5b-bc7f-c4f4091d403d,dislike,01-08-2020,10,culture,photo
fea9077f-2fe7-43bd-aaef-dc2619988d94,e79a2e98-57b4-4469-8da4-87f338460d42,peeking,01-05-2021,35,culture,photo
88cbf75c-79f0-42cb-8733-af670f39d6e0,f2a3b679-edc8-4b0e-9793-995ef2e100f2,worried,20-09-2020,12,animals,audio
88cbf75c-79f0-42cb-8733-af670f39d6e0,c07fd88f-9e7b-47eb-8477-8fcbffb7c5c8,love,26-10-2020,65,animals,audio
88cbf75c-79f0-42cb-8733-af670f39d6e0,3eb6dad3-c017-4e77-8920-fbdea84b0acc,disgust,11-05-2021,0,animals,audio
88cbf75c-79f0-42cb-8733-af670f39d6e0,a483c273-aee5-44bc-883e-d6963157aa4c,love,19-09-2020,65,animals,audio
88cbf75c-79f0-42cb-8733-af670f39d6e0,a710ab29-b72a-42c8-a79b-42e63d4a8bfd,intrigued,22-07-2020,45,animals,audio
88cbf75c-79f0-42cb-8733-af670f39d6e0,392bf6a1-dd73-48a5-9fd9-431749f2a8ef,peeking,14-11-2020,35,animals,audio
88cbf75c-79f0-42cb-8733-af670f39d6e0,b1954833-b6a5-4c6c-9709-80686b7768c4,heart,02-11-2020,60,animals,audio
88cbf75c-79f0-42cb-8733-af670f39d6e0,571d7193-a3e6-4909-b25c-e891fc126f31,dislike,20-12-2020,10,animals,audio
88cbf75c-79f0-42cb-8733-af670f39d6e0,3205ad12-726a-4b65-a15a-1a899a9d310b,hate,05-04-2021,5,animals,audio
88cbf75c-79f0-42cb-8733-af670f39d6e0,b870b764-7447-4990-a8d4-024d33e0e67d,peeking,07-04-2021,35,animals,audio
